🇨🇳丨央视频道,#genre#
CCTV5 体育,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2000205103.m3u8
CCTV5 体育,http://58.205.220.58/tlivecloud-ipv6.ysp.cctv.cn/001/2000205103.m3u8
CCTV5 体育,http://111.20.40.166/PLTV/88888893/224/3221226395/index.m3u8
CCTV5 体育,http://111.20.40.173/PLTV/88888893/224/3221226395/index.m3u8
CCTV5 体育,http://111.20.35.103:6610/yinhe/2/ch00000090990000001587/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV5 体育,http://111.20.35.103:6610/yinhe/2/ch00000090990000001010/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV5 体育,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226731/1.m3u8
CCTV5 体育,http://123.6.9.146/live/jz-cctv-5/live.m3u8
CCTV5 体育,http://125.210.152.19:9120/live/hzgq-cctv5gq-h264.m3u8
CCTV5 体育,http://183.63.15.42:9901/tsfile/live/0005_1.m3u8
CCTV5 体育,http://219.140.56.34:3333/tsfile/live/1005_1.m3u8
CCTV5 体育,http://220.178.228.153:1935/live/cctv5/playlist.m3u8
CCTV5 体育,http://221.213.43.82:8888/newlive/live/hls/6/live.m3u8
CCTV5 体育,http://222.175.159.226:808/hls/20235/index.m3u8
CCTV5 体育,http://223.95.111.98:5555/newlive/live/hls/5/live.m3u8
CCTV5 体育,http://rihou.cc:61/qiepian/edu.php?id=cctv5
CCTV5 体育,http://rihou.cc:61/qiepian/edu.php?id=cctv5hd
CCTV5 体育,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv5HD/__op/default/__f/index.m3u8
CCTV5 体育,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001187/index.m3u8
CCTV5 体育,http://61.160.152.68/live.aishang.ctlcdn.com/00000110240246_1/encoder/0/playlist.m3u8?CONTENTID=00000110240246_1&AUTHINFO=FABqh274XDn8fkurD5614vXukv%2Bllu6MCULXDoxJ6upZMyB3BTGL8Fz1cBrzuGpUOEVg8724ObgLgS2tj%2FSq8xWZ1p4rvSaCId2u7KLjn%2F46Kf00Xa0UUCbNAV9EWdHyJMhivxx1S8fcvB8Encq%2Br2%2FNnfOdizLLGdg97cAjQVBrJ5ycvSCIUdxWiGJJfFI3hgreSH2tPUplkub%2BeFttIQ%3D%3D&USERTOKEN=OcdSKDHIYJi7z1i4zpgoeOB0O2BhR0KR
CCTV5 体育,http://61.160.152.68/live.aishang.ctlcdn.com/00000110240128_1/encoder/0/playlist.m3u8?CONTENTID=00000110240128_1&AUTHINFO=FABqh274XDn8fkurD5614vXukv%2Bllu6MCULXDoxJ6upZMyB3BTGL8Fz1cBrzuGpUOEVg8724ObgLgS2tj%2FSq8xWZ1p4rvSaCId2u7KLjn%2F46Kf00Xa0UUCbNAV9EWdHyJMhivxx1S8fcvB8Encq%2Br2%2FNnfOdizLLGdg97cAjQVBrJ5ycvSCIUdxWiGJJfFI3hgreSH2tPUplkub%2BeFttIQ%3D%3D&USERTOKEN=OcdSKDHIYJi7z1i4zpgoeOB0O2BhR0KR
CCTV5 体育,http://106.39.160.155/live.aishang.ctlcdn.com/00000110240246_1/playlist.m3u8?CONTENTID=00000110240246_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV5 体育,http://www.336699.live:1935/blockfour/4gtv-4gtv101.stream/playlist.m3u8
CCTV5 体育,http://maomao.kandiantv.cn/m3u8.php?/migu/646596895
CCTV5 体育,http://maomao.kandiantv.cn/m3u8.php?/migu/629943305

CCTV5+ 体育赛事,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8
CCTV5+ 体育赛事,http://jycb.f3322.net:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+ 体育赛事,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8?
CCTV5+ 体育赛事,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225761/1.m3u8
CCTV5+ 体育赛事,http://39.134.61.219/PLTV/88888888/224/3221226912/index.m3u8
CCTV5+ 体育赛事,http://39.134.61.219/PLTV/88888888/224/3221227092/index.m3u8
CCTV5+ 体育赛事,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8
CCTV5+ 体育赛事,http://58.205.220.58/tlivecloud-ipv6.ysp.cctv.cn/001/2000204503.m3u8
CCTV5+ 体育赛事,http://58.205.220.58:8088/tlivectfree-cdn.ysp.cctv.cn/ysp/2000204503.m3u8
CCTV5+ 体育赛事,http://111.8.150.191:85/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+ 体育赛事,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226711/1.m3u8
CCTV5+ 体育赛事,http://125.210.152.19:9120/live/hzgq-cctvzhgq-h264.m3u8
CCTV5+ 体育赛事,http://219.140.56.34:3333/tsfile/live/0016_1.m3u8
CCTV5+ 体育赛事,http://221.213.43.82:8888/newlive/live/hls/7/live.m3u8
CCTV5+ 体育赛事,http://222.175.159.226:808/hls/20236/index.m3u8
CCTV5+ 体育赛事,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001334/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV5+ 体育赛事,http://rihou.cc:61/qiepian/edu.php?id=cctv5p
CCTV5+ 体育赛事,http://hls.live.cqccn.com/__cl/cg:live/__c/cctv5SportHD/__op/default/__f/index.m3u8
CCTV5+ 体育赛事,http://cyz32.livehbindex.hbcatv.cn/live/50000020484943edba96ac9f93f858ce.m3u8?bitrate=2300&pt=5
CCTV5+ 体育赛事,http://106.39.160.155/live.aishang.ctlcdn.com/00000110240128_1/playlist.m3u8?CONTENTID=00000110240128_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV5+ 体育赛事,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw4035956330_-1197773273/wd_r2/cctv/cctv5plusnew/2500/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=112.45.97.120&timestamp=20230208130700&ContentId=265106763&timezone=UTC&mtv_session=b1d7170ccd660150baa2e9435d787064&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=dfe2cfbc447ddc224a226f33be3d0f39

山东体育,http://39.134.144.6:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://39.136.48.28:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://39.136.48.7:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://39.136.48.51:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://39.136.48.52:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://39.136.48.10:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://39.136.48.8:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://39.136.48.25:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://39.136.48.8:8089/PLTV/88888888/224/3221226003/index.m3u8
山东体育,http://39.136.48.6:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://39.136.48.5:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://39.136.48.99:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://39.136.48.2:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://39.136.48.18:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://39.136.48.21:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://39.136.48.29:8089/PLTV/88888888/224/3221226075/index.m3u8
山东体育,http://119.164.216.162:9901/tsfile/live/1002_1.m3u8
山东体育,http://cnlive.cnr.cn/hls/sdtyxxgb.m3u8
山东体育,rtmp://livealone.iqilu.com/iqilu/typdhjOF03kn
山东体育,http://feiyuegang.ufycb.com:808/hls/26/index.m3u8
山东体育,http://119.164.216.162:9901/tsfile/live/1002_1.m3u8

广东体育,http://60.208.16.27:1505/gudou.php?id=1413_4500
广东体育,http://111.221.137.154:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
广东体育,http://113.101.124.50:808/hls/21/index.m3u8
广东体育,http://113.101.124.143:808/hls/21/index.m3u8
广东体育,http://113.101.124.234:808/hls/21/index.m3u8
广东体育,http://113.101.124.246:808/hls/21/index.m3u8
广东体育,http://113.117.74.17:808/hls/1/index.m3u8
广东体育,http://121.51.249.92/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel34/index.m3u8
广东体育,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel34/1300.m3u8?世界杯WorldCup
广东体育,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel34/index.m3u8
广东体育,http://157.122.177.10:9901/tsfile/live/1001_1.m3u8
广东体育,http://218.17.196.234:9901/tsfile/live/1001_1.m3u8
广东体育,http://ainm.cc/a/play/php/gudou.php?id=gdty
广东体育,http://ainm.cc/a/play/php/gudou.php?id=gdtyhd
广东体育,http://fyld.eatuo.com:9901/tsfile/live/1012_1.m3u8
广东体育,http://fxhack.f3322.org:8000/udp/239.77.0.112:5146?世界杯WorldCup
广东体育,http://yuming.dsmynas.com:8888/udp/239.20.0.103:2004
广东体育,http://yuming.dsmynas.com:8888/udp/239.20.0.97:3012
广东体育,https://php.17186.eu.org/gdtv/web/gdty.m3u8
广东体育,http://lu1.cc/c/tv/sjtv/p/itouch.php?id=gdty
广东体育,http://gxdl-lhs.8866.org:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://e59abdd420c65d43cc1550d493a88c71.v.smtcdns.net/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel34/2300.m3u8?世界杯WorldCup
广东体育,http://id.ganggang.live:63/chud.php?pk=1184
广东体育,http://www.namewee.xyz/gudou.php?id=364&id=1413_4500
广州竞赛,http://my.mytvtv.top/guangdong/gztv.php?id=gzjs
深圳体育,http://113.101.124.50:808/hls/32/index.m3u8
深圳体育,http://113.101.124.143:808/hls/32/index.m3u8
深圳体育,http://113.101.124.234:808/hls/32/index.m3u8
深圳体育,http://113.101.124.246:808/hls/32/index.m3u8
深圳体育,http://gmxw.7766.org:808/hls/158/index.m3u8
深圳体育,http://angtv.cc/jd/sz.php?id=szty

辽宁体育,http://42.176.185.28:9901/tsfile/live/1007_1.m3u8

安徽体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8?世界杯WorldCup
安徽体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8

浙江体育,http://183.129.242.178:3333/tsfile/live/1008_1.m3u8
浙江体育,http://hzdx.chiang.fun:3333/tsfile/live/1008_1.m3u8

杭州少儿体育,http://183.129.242.178:3333/tsfile/live/1019_1.m3u8
杭州少儿体育,http://183.129.242.178:3333/tsfile/live/1019_1.m3u8
杭州少儿体育,http://183.129.242.178:3333/tsfile/live/1019_1.m3u8
杭州少儿体育,http://183.129.242.178:3333/tsfile/live/1019_1.m3u8
杭州少儿体育,http://rihou.cc:61/qiepian/aikan.php?id=hzse
杭州少儿体育,http://8.210.232.168/php/migu.php?id=hzse
杭州少儿体育,http://hzdx.chiang.fun:3333/tsfile/live/1019_1.m3u8
杭州少儿体育,http://183.129.242.178:3333/tsfile/live/1019_1.m3u8
杭州少儿体育,http://183.129.242.178:3333/tsfile/live/1019_1.m3u8

北京体育,http://rihou.cc:61/qiepian/edu.php?id=bjtyxx
北京体育,http://rihou.cc:61/qiepian/edu.php?id=bjtyxxhd
北京体育,http://beifeng.site:4000/rtp/239.3.1.230:8000
北京体育,http://angtv.cc/test/gehua.php?id=bjtyxx
北京体育,http://angtv.cc/test/gehua.php?id=bjtyxxhd

五星体育,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001018/index.m3u8?
五星体育,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001018/index.m3u8?
五星体育,http://60.213.135.147/keonline.shanghai.liveplay.qq.com/live/program/live/ssty/4000000/mnf.m3u8
五星体育,http://14.205.73.133/keonline.shanghai.liveplay.qq.com/live/program/live/ssty/4000000/mnf.m3u8
五星体育,http://111.40.196.27:443/0000000000001000/5000000010000017540/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000010000017540
五星体育,http://111.40.196.25:443/PLTV/88888888/224/3221225503/1.m3u8
五星体育,http://112.25.48.69/live/program/live/ssty/4000000/mnf.m3u8
五星体育,http://140.207.241.3:8080/live/program/live/ssty/4000000/d1.m3u8
五星体育,http://222.71.90.218:8888/newlive/live/hls/56/live.m3u8
五星体育,http://aliyun-upcloud-live.bestvcdn.com.cn/live/program/live/wxtyhd8m/8000000/mnf.m3u8
五星体育,https://cntv.sbs/live?auth=2307280808&id=wxty
五星体育,https://cntv.sbs/v6?auth=2307280808&id=018
五星体育,http://lhttp.qingting.fm/live/4928/64k.mp3
五星体育,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/ssty/2300000/mnf.m3u8
五星体育,https://live.goodiptv.club/api/bestv.php?id=wxtyhd8m/8000000
五星体育,http://rihou.cc:61/qiepian/bestv.php?id=wxty
五星体育,http://rihou.cc:61/qiepian/bestv切片.php?id=wxtyhd8m/8000000
五星体育,http://zb.ldlive.xyz/zbtv/bestv2.php?id=wxtyhd8m/8000000
五星体育,http://zb.ldlive.xyz/zbtv/bestv.php?id=wxtyhd8m/8000000

新视觉,http://112.25.48.69/live/program/live/xsjhd/4000000/mnf.m3u8?blog.ntnas.top
新视觉,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8
新视觉,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8?zshangd
新视觉,http://rihou.cc:61/qiepian/bestv切片.php?id=xsjhd8m/8000000

超级体育,http://39.134.66.66/PLTV/88888888/224/3221225635/index.m3u8
超级体育,http://39.134.115.163:8080/PLTV/88888910/224/3221225622/index.m3u8
超级体育,http://39.134.115.163:8080/PLTV/88888910/224/3221225648/index.m3u8
超级体育,http://39.134.115.163:8080/PLTV/88888910/224/3221225767/index.m3u8
超级体育,http://39.134.116.30:8080/PLTV/88888910/224/3221225622/index.m3u8
超级体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225648/index.m3u8
超级体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225767/index.m3u8
超级体育,http://39.135.138.60:18890/PLTV/88888910/224/3221225709/index.m3u8
超级体育,http://39.135.138.58:18890/PLTV/88888888/224/3221225767/index.m3u8
超级体育,http://39.135.138.58:18890/PLTV/88888910/224/3221225622/index.m3u8
超级体育,http://39.135.138.58:18890/PLTV/88888910/224/3221225648/index.m3u8
超级体育,http://39.135.138.58:18890/PLTV/88888910/224/3221225767/index.m3u8
超级体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225622/index.m3u8
超级体育,http://39.135.138.60:18890/PLTV/88888888/224/3221225622/index.m3u8
超级体育,http://39.135.138.60:18890/PLTV/88888888/224/3221225648/index.m3u8
超级体育,http://39.135.138.60:18890/PLTV/88888888/224/3221225767/index.m3u8
超级体育,http://39.135.138.60:18890/PLTV/88888910/224/3221225709/index.m3u8
超级体育,http://39.135.138.60:18890/PLTV/88888910/224/3221225648/index.m3u8
超级体育,http://39.135.138.58:18890/PLTV/88888888/224/3221225622/index.m3u8?blog.ntnas.top
超级体育,http://111.40.196.27:443/0000000000001000/5000000001000004876/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000001000004876
超级体育,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225622/2/index.m3u8
超级体育,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225648/2/index.m3u8
超级体育,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225767/2/index.m3u8
超级体育,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级体育,http://rihou.cc:61/qiepian/bestv切片.php?id=qcsj8m/8000000
超级体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225622/index.m3u8
超级体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225648/index.m3u8
超级体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225767/index.m3u8
超级体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225767/index.m3u8?blo
超级体育,https://live.goodiptv.club/api/bestv.php?id=qcsj8m/8000000
超级体育,http://zb.ldlive.xyz/zbtv/bestv.php?id=qcsj8m/8000000
超级体育,http://zb.ldlive.xyz/zbtv/bestv2.php?id=qcsj8m/8000000
超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225622/index.m3u8
超级体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225648/index.m3u8
超级体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225767/index.m3u8

精品体育,http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
精品体育,http://39.134.115.163:8080/PLTV/88888910/224/3221225709/index.m3u8
精品体育,http://39.135.138.58:18890/PLTV/88888888/224/3221225709/index.m3u8
精品体育,http://111.40.196.37/PLTV/88888888/224/3221225608/index.m3u8
精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
精品体育,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225709/index.m3u8
精品体育,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225709/2/index.m3u8
精品体育,http://[2409:8087:2001:20:2800:0:df6e:eb1b]:80/wh7f454c46tw2797725038_-2054878207/ott.mobaibox.com/PLTV/3/224/3221227615/index.m3u8

劲爆体育,http://60.208.16.27:1505/gudou.php?id=jinbaotiyuHD_7000
劲爆体育,http://140.207.241.3:8080/live/program/live/jbtyhd/4000000/d1.m3u8
劲爆体育,http://140.207.241.2:8080/live/program/live/jbtyhd/4000000/mnf.m3u8
劲爆体育,http://angtv.cc/test/gehua.php?id=jbty
劲爆体育,http://angtv.cc/test/gehua.php?id=jbty2
劲爆体育,http://ainm.cc/a/play/php/gudou.php?id=jbty
劲爆体育,http://ainm.cc/a/play/php/gudou.php?id=jbtyhd
劲爆体育,https://cntv.sbs/tv/v6.php?id=lqhxjcHDH265
劲爆体育,https://cntv.sbs/live?auth=2307280808&id=jbty
劲爆体育,https://cntv.sbs/tv?auth=230813&id=jbty
劲爆体育,http://rihou.cc:61/qiepian/bestv切片.php?id=jbtyhd8m/8000000
劲爆体育,http://rihou.cc:61/qiepian/bestv.php?id=jbty
劲爆体育,https://live.goodiptv.club/api/bestv.php?id=jbtyhd8m/8000000
劲爆体育,http://zb.ldlive.xyz/zbtv/bestv.php?id=jbtyhd8m/8000000
劲爆体育,http://zb.ldlive.xyz/zbtv/bestv2.php?id=jbtyhd8m/8000000
劲爆体育,http://111.40.196.27:443/0000000000001000/2000000002000000008/index.m3u8?livemode=1&stbId=10&channel-id=hnbblive&Contentid=2000000002000000008
劲爆体育,http://111.40.196.27:443/0000000000001000/5000000002000029972/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000002000029972
劲爆体育,http://suixiaobin.dsmynas.net:5666/gudou.php?phone=18998910474&ptoken=SZESNUL4i2PcZZKV1JA9jw%3D%3D&pserialnumber=63eee104cf9602bf&cid=860&id=jinbaotiyuHD_7000

咪咕体育,http://39.137.49.76:8080/PLTV/88888888/224/3221226241/index.m3u8?
咪咕体育,http://39.137.49.76:8080/PLTV/88888888/224/3221226241/index.m3u8?
咪咕体育,http://117.136.156.66:80/000000001000/3000000010000005180/index.m3u8
咪咕体育,http://120.234.220.107:9000/udp/239.20.0.66:3136
咪咕体育,http://maomao.kandiantv.cn/m3u8.php?/migu/654102378
咪咕体育,http://r.jdshipin.com/ln4xk
咪咕体育,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225895/index.m3u8
咪咕体育,http://[2409:8087:2001:20:2800:0:df6e:eb0f]:80/wh7f454c46tw1758408081_1139282982/ott.mobaibox.com/PLTV/3/224/3221228206/index.m3u8?icpid=3&RTS=1674386168&from=40&popid=40&hms_devid=2111&prioritypopid=40&vqe=3
咪咕体育,http://gslbserv.itv.cmvideo.cn:80/3000000010000005180/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000005180&livemode=1&stbId=3
咪咕体育,http://gslbserv.itv.cmvideo.cn:80/3000000010000015686/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000015686&livemode=1&stbId=3

纬来体育,https://pull-f5-spe.ixigua.com/live/YesLiveTV-2aa38a71-bf06-423e-8462-68f6710a31c6/index.m3u8
纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8
纬来体育,https://s2.pub/Y-32
纬来体育,http://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130
纬来体育,mitv://generationnexxxt.com:19806/a7f274263670465496c7a48376a39bac
纬来体育,rtmp://9wv7.mine.nu/sat/tv721
纬来体育,http://50.7.238.114:8278/videolandsport/playlist.m3u8?tid=MD2D5343800653438006&ct=19234&tsum=1be724fb8246abfedaf2bd088ec98f03
纬来体育,rtmp://119.81.124.89/sat/tv721
纬来体育,http://123.51.230.108:18509/http/192.168.1.9:8081/hls/67/809/12_2440494.m3u8
纬来体育,http://154.216.191.59/ycdz/tw220.php?id=33
纬来体育,rtmp://219.80.97.77/sat/tv721

ELEVEN体育,mitv://generationnexxxt.com:19806/7a2476594a0b4d03b66470b069243f1f
ELEVEN体育,https://s2.pub/Y-33
ELEVEN体育,http://61.221.81.93:8078/hls/25/80/esport.m3u8
ELEVEN体育,http://cineapp.org:8000/Fernando/Fernando/7451
ELEVEN体育,https://s2.pub/Y-34
ELEVEN体育,mitv://generationnexxxt.com:19806/8ee65d8101aa4f84a83d3266c12fd513
ELEVEN体育,http://61.221.81.93:8078/hls/26/80/esport2.m3u8
ELEVEN体育,http://198.16.64.10:8278/bsfuji_japan/playlist.m3u8?tid=MEFE1641904216419042&ct=19225&tsum=e49ffeb9a6df295150be1cd8f9b0ea30
ELEVEN体育,https://epg.pm/stream/480fbbc2ba61ff75864f5aca4b9918c7ddba6fb3306ad56eb2a6482f92fc3301.m3u8
ELEVEN体育,http://61.221.81.93:8078/hls/26/80/esport2.m3u8
ELEVEN体育,http://cineapp.org:8000/Fernando/Fernando/7453
ELEVEN体育,http://cineapp.org:8000/Fernando/Fernando/7456

ELTA体育,http://www.best336699.com:1935/besttv/IR11.stream/playlist.m3u8
ELTA体育,http://www.best336699.com:1935/besttv/IR11.stream/playlist.m3u8
ELTA体育,http://www.best336699.com:1935/besttv/IR22.stream/playlist.m3u8
ELTA体育,http://www.best336699.com:1935/besttv/IR22.stream/playlist.m3u8
ELTA体育,https://elta.irtblztjwzxz000041.xyz/elta/download/22/index.m3u8
ELTA体育,http://www.best336699.com:1935/besttv/IR33.stream/playlist.m3u8
ELTA体育,http://www.best336699.com:1935/besttv/IR33.stream/chunklist_w926913950.m3u8
ELTA体育,http://www.best336699.com:1935/besttv/IR33.stream/playlist.m3u8
ELTA体育,http://www.best336699.com:1935/besttv/IR33.stream/chunklist_w926913950.m3u8

体育休闲,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001329/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
体育休闲,http://jh.d7g.cn/mg.php?id=tyxxpd

爱尔达体育,mitv://generationnexxxt.com:19806/78f0528dc57342bc9dcf2cd0ba651b77
爱尔达体育,mitv://generationnexxxt.com:19806/3cae761b10bc4219971774de9fe9e65f
爱尔达体育,mitv://generationnexxxt.com:19806/d582b527992f4ea599cbfdb2b9911ddb
爱尔达体育,mitv://generationnexxxt.com:19806/81badd1c48c64fabba67d2a72c0d8a07
爱尔达体育,mitv://generationnexxxt.com:19806/da31bf2432a847b5a3484ecdc898856a
爱尔达体育,http://50.7.238.114:8278/eltasport_twn/playlist.m3u8?tid=md3567b35401611916221&ct=17874&tsum=be2a069324faa7f0737ca0d396d43745
爱尔达体育,http://198.16.100.90:8278/eltasport_twn/playlist.m3u8?tid=md3567b35401611916221&ct=17874&tsum=be2a069324faa7f0737ca0d396d43745
爱尔达体育,http://198.16.100.90:8278/eltasport_twn/playlist.m3u8?tid=MB5B8133126081331260&ct=19225&tsum=5cb9d121709b107014d31cf856f3572e
爱尔达体育,rtmp://9wv7.mine.nu/sat/md051
爱尔达体育,http://198.16.100.90:8278/eltasport2_twn/playlist.m3u8?tid=MCDC5093685750936857&ct=19225&tsum=592e009b281ea2abc43b21768cb1bec0

TVB无线财经体育资讯,https://s2.pub/Y-19
TVB无线财经体育资讯,rtmp://9sv1.mine.nu:1935/sat/hk011
TVB无线财经体育资讯,rtmp://9sv1.mine.nu:1935/sat/hk031
TVB无线财经体育资讯,http://r.jdshipin.com/jUx8K$特殊线路
TVB无线财经体育资讯,https://i.125011.xyz/tvb.php?id=2&hq
TVB无线财经体育资讯,https://i.125011.xyz/live.php?auth=230930&id=wxcj
TVB无线财经体育资讯,http://zw9999.cnstream.top:80/play/ubI0Nrlni6TwusjXuSxNxNR4FqM3EgPoN7yqNVDCIzY/ts

体育赛事,http://jh.d7g.cn/mg.php?id=tyss
体育赛事,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226567/index.m3u8

无线财经体育,http://r.jdshipin.com/jUx8K
无线财经体育,https://p2.weizan.cn/1646497941/269664979080385265/live.m3u8
无线财经体育,http://107.151.203.111:2209/135/hk.php?id=tvbcjtyt

爱体育,http://111.40.196.27:443/0000000000001000/6000000006000290630/index.m3u8?livemode=1&stbId=10&channel-id=wasusyt&Contentid=6000000006000290630
爱体育,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000290630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000290630&livemode=1&stbId=3
爱体育,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000060/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000060&livemode=1&stbId=3
爱体育,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000290630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000290630&livemode=1&stbId=3
